"UTC","Depth..m.","BESTPOSA_Spalte12","BESTPOSA_Spalte13"
154031,4.97,"52.34024286","12.99702489"
154032,4.89,"52.34023971","12.99703546"
154033,4.82,"52.34023642","12.99704588"
154034,4.74,"52.34023307","12.99705639"
154035,4.68,"52.34022971","12.99706708"
154036,4.59,"52.34022658","12.99707780"
154037,4.51,"52.34022358","12.99708879"
154038,4.42,"52.34022033","12.99709951"
154039,4.34,"52.34021689","12.99710997"
154040,4.25,"52.34021334","12.99712013"
154041,4.18,"52.34020969","12.99713021"
154042,4.1,"52.34020610","12.99714062"
154043,4.02,"52.34020281","12.99715135"
154044,3.95,"52.34019966","12.99716221"
154045,3.86,"52.34019635","12.99717307"
154046,3.79,"52.34019303","12.99718387"
154047,3.7,"52.34018973","12.99719464"
154048,3.63,"52.34018628","12.99720514"
154049,3.56,"52.34018270","12.99721545"
154050,3.48,"52.34017922","12.99722603"
154051,3.41,"52.34017591","12.99723682"
154052,3.34,"52.34017283","12.99724778"
154053,3.27,"52.34016979","12.99725885"
154054,3.21,"52.34016676","12.99726978"
154055,3.15,"52.34016366","12.99728060"
154056,3.09,"52.34016040","12.99729116"
154057,3.05,"52.34015683","12.99730153"
154058,3.01,"52.34015334","12.99731202"
154059,2.97,"52.34015013","12.99732282"
154100,2.93,"52.34014711","12.99733374"
154101,2.89,"52.34014408","12.99734461"
154102,2.84,"52.34014091","12.99735546"
154103,2.81,"52.34013763","12.99736622"
154104,2.77,"52.34013441","12.99737688"
154105,2.73,"52.34013104","12.99738753"
154106,2.71,"52.34012773","12.99739847"
154107,2.67,"52.34012464","12.99740957"
154108,2.65,"52.34012158","12.99742066"
154109,2.63,"52.34011826","12.99743180"
154110,2.6,"52.34011490","12.99744270"
154111,2.58,"52.34011155","12.99745339"
154112,2.55,"52.34010816","12.99746386"
154113,2.53,"52.34010485","12.99747436"
154114,2.52,"52.34010182","12.99748531"
154115,2.51,"52.34009906","12.99749651"
154116,2.49,"52.34009662","12.99750773"
154117,2.46,"52.34009429","12.99751893"
154118,2.45,"52.34009196","12.99753013"
154119,2.42,"52.34008958","12.99754106"
154120,2.4,"52.34008697","12.99755173"
154121,2.4,"52.34008411","12.99756215"
154122,2.39,"52.34008097","12.99757257"
154123,2.39,"52.34007773","12.99758283"
154124,2.37,"52.34007454","12.99759307"
154125,2.37,"52.34007134","12.99760337"
154126,2.36,"52.34006820","12.99761387"
154127,2.36,"52.34006513","12.99762466"
154128,2.36,"52.34006207","12.99763542"
154129,2.35,"52.34005902","12.99764610"
154130,2.35,"52.34005593","12.99765663"
154131,2.34,"52.34005257","12.99766713"
154132,2.33,"52.34004913","12.99767767"
154133,2.33,"52.34004574","12.99768810"
154134,2.33,"52.34004237","12.99769868"
154135,2.35,"52.34003906","12.99770933"
154136,2.35,"52.34003575","12.99771990"
154137,2.36,"52.34003226","12.99773073"
154138,2.37,"52.34002873","12.99774133"
154139,2.38,"52.34002506","12.99775175"
154140,2.39,"52.34002133","12.99776213"
154141,2.41,"52.34001763","12.99777254"
154142,2.42,"52.34001407","12.99778311"
154143,2.44,"52.34001084","12.99779379"
154144,2.44,"52.34000781","12.99780444"
154145,2.46,"52.34000486","12.99781529"
154146,2.46,"52.34000174","12.99782604"
154147,2.49,"52.33999836","12.99783660"
154148,2.48,"52.33999489","12.99784670"
154149,2.5,"52.33999134","12.99785654"
154150,2.5,"52.33998782","12.99786645"
154151,2.52,"52.33998446","12.99787673"
154152,2.52,"52.33998142","12.99788707"
154153,2.54,"52.33997851","12.99789772"
154154,2.54,"52.33997570","12.99790859"
154155,2.55,"52.33997288","12.99791950"
154156,2.55,"52.33997016","12.99793041"
154157,2.55,"52.33996746","12.99794155"
154158,2.56,"52.33996475","12.99795279"
154159,2.58,"52.33996204","12.99796389"
154200,2.6,"52.33995923","12.99797494"
154201,2.61,"52.33995639","12.99798600"
154202,2.64,"52.33995345","12.99799690"
154203,2.66,"52.33995062","12.99800800"
154204,2.67,"52.33994783","12.99801910"
154205,2.69,"52.33994500","12.99803026"
154206,2.7,"52.33994199","12.99804129"
154207,2.71,"52.33993891","12.99805224"
154208,2.72,"52.33993594","12.99806323"
154209,2.72,"52.33993321","12.99807435"
154210,2.72,"52.33993059","12.99808567"
154211,2.72,"52.33992788","12.99809692"
154212,2.71,"52.33992514","12.99810804"
154213,2.73,"52.33992251","12.99811928"
154214,2.73,"52.33992001","12.99813056"
154215,2.72,"52.33991737","12.99814185"
154216,2.72,"52.33991464","12.99815306"
154217,2.72,"52.33991191","12.99816403"
154218,2.7,"52.33990911","12.99817505"
154219,2.7,"52.33990621","12.99818599"
154220,2.7,"52.33990325","12.99819686"
154221,2.7,"52.33990022","12.99820771"
154222,2.7,"52.33989730","12.99821865"
154223,2.68,"52.33989444","12.99822960"
154224,2.67,"52.33989122","12.99824048"
154225,2.66,"52.33988803","12.99825115"
154226,2.66,"52.33988495","12.99826181"
154227,2.66,"52.33988215","12.99827298"
154228,2.65,"52.33987963","12.99828423"
154229,2.64,"52.33987698","12.99829546"
154230,2.63,"52.33987427","12.99830672"
154231,2.62,"52.33987171","12.99831767"
154232,2.62,"52.33986910","12.99832856"
154233,2.62,"52.33986681","12.99833937"
154234,2.62,"52.33986467","12.99834987"
154235,2.6,"52.33986242","12.99836041"
154236,2.59,"52.33986001","12.99837062"
154237,2.58,"52.33985740","12.99838055"
154238,2.57,"52.33985462","12.99839024"
154239,2.56,"52.33985173","12.99839964"
154240,2.55,"52.33984866","12.99840889"
154241,2.54,"52.33984546","12.99841816"
154242,2.54,"52.33984210","12.99842709"
154243,2.49,"52.33983850","12.99843571"
154244,2.53,"52.33983472","12.99844414"
154245,2.52,"52.33983084","12.99845231"
154246,2.52,"52.33982683","12.99846031"
154247,2.52,"52.33982265","12.99846805"
154248,2.52,"52.33981830","12.99847543"
154249,2.43,"52.33981382","12.99848251"
154250,2.38,"52.33980919","12.99848939"
154251,2.4,"52.33980446","12.99849592"
154252,2.39,"52.33979947","12.99850211"
154253,2.43,"52.33979439","12.99850793"
154254,2.48,"52.33978915","12.99851354"
154255,2.5,"52.33978388","12.99851905"
154256,2.53,"52.33977848","12.99852412"
154257,2.46,"52.33977298","12.99852885"
154258,2.54,"52.33976731","12.99853319"
154259,2.62,"52.33976160","12.99853729"
154300,2.63,"52.33975578","12.99854107"
154301,2.63,"52.33974992","12.99854448"
154302,2.64,"52.33974396","12.99854734"
154303,2.63,"52.33973794","12.99854987"
154304,2.67,"52.33973187","12.99855210"
154305,2.71,"52.33972580","12.99855407"
154306,2.72,"52.33971967","12.99855567"
154307,2.72,"52.33971358","12.99855693"
154308,2.74,"52.33970749","12.99855783"
154309,2.74,"52.33970140","12.99855832"
154310,2.75,"52.33969535","12.99855844"
154311,2.77,"52.33968928","12.99855807"
154312,2.79,"52.33968333","12.99855728"
154313,2.8,"52.33967754","12.99855607"
154314,2.82,"52.33967177","12.99855459"
154315,2.84,"52.33966626","12.99855264"
154316,2.86,"52.33966086","12.99855037"
154317,2.87,"52.33965568","12.99854762"
154318,2.88,"52.33965064","12.99854450"
154319,2.9,"52.33964578","12.99854102"
154320,2.91,"52.33964122","12.99853717"
154321,2.92,"52.33963688","12.99853294"
154322,2.94,"52.33963276","12.99852836"
154323,2.95,"52.33962887","12.99852340"
154324,2.97,"52.33962525","12.99851805"
154325,2.98,"52.33962182","12.99851226"
154326,3,"52.33961871","12.99850636"
154327,3.01,"52.33961605","12.99850022"
154328,3.02,"52.33961357","12.99849337"
154329,3.04,"52.33961127","12.99848603"
154330,3.05,"52.33960933","12.99847874"
154331,3.07,"52.33960789","12.99847178"
154332,3.08,"52.33960697","12.99846441"
154333,3.09,"52.33960635","12.99845636"
154334,3.11,"52.33960606","12.99844824"
154335,3.11,"52.33960624","12.99843986"
154336,3.13,"52.33960709","12.99843074"
154337,3.14,"52.33960843","12.99842161"
154338,3.15,"52.33961039","12.99841238"
154339,3.15,"52.33961274","12.99840345"
154340,3.16,"52.33961567","12.99839457"
154341,3.17,"52.33961905","12.99838553"
154342,3.18,"52.33962282","12.99837631"
154343,3.18,"52.33962690","12.99836722"
154344,3.19,"52.33963127","12.99835855"
154345,3.19,"52.33963586","12.99834998"
154346,3.19,"52.33964065","12.99834161"
154347,3.2,"52.33964578","12.99833330"
154348,3.2,"52.33965105","12.99832528"
154349,3.19,"52.33965652","12.99831713"
154350,3.2,"52.33966218","12.99830900"
154351,3.2,"52.33966794","12.99830107"
154352,3.2,"52.33967379","12.99829331"
154353,3.19,"52.33967976","12.99828557"
154354,3.2,"52.33968567","12.99827809"
154355,3.2,"52.33969166","12.99827042"
154356,3.2,"52.33969765","12.99826275"
154357,3.19,"52.33970373","12.99825509"
154358,3.19,"52.33970995","12.99824756"
154359,3.19,"52.33971623","12.99824020"
154400,3.19,"52.33972244","12.99823285"
154401,3.18,"52.33972862","12.99822534"
154402,3.18,"52.33973482","12.99821787"
154403,3.18,"52.33974116","12.99821054"
154404,3.17,"52.33974760","12.99820334"
154405,3.17,"52.33975408","12.99819641"
154409,3.14,"52.33977907","12.99816714"
154410,3.13,"52.33978531","12.99815978"
154411,3.13,"52.33979176","12.99815234"
154412,3.12,"52.33979817","12.99814476"
154413,3.11,"52.33980453","12.99813719"
154414,3.11,"52.33981086","12.99812955"
154415,3.1,"52.33981717","12.99812191"
154416,3.09,"52.33982331","12.99811427"
154417,3.09,"52.33982943","12.99810675"
154418,3.08,"52.33983550","12.99809908"
154419,3.07,"52.33984164","12.99809151"
154420,3.06,"52.33984786","12.99808417"
154421,3.04,"52.33985414","12.99807683"
154422,3.04,"52.33986049","12.99806948"
154423,3.05,"52.33986672","12.99806213"
154424,3.01,"52.33987307","12.99805486"
154425,3,"52.33987932","12.99804764"
154426,2.98,"52.33988552","12.99804018"
154427,2.96,"52.33989170","12.99803265"
154428,2.95,"52.33989790","12.99802528"
154429,2.93,"52.33990425","12.99801803"
154430,2.92,"52.33991067","12.99801082"
154431,2.88,"52.33991705","12.99800350"
154432,2.84,"52.33992338","12.99799610"
154433,2.82,"52.33992958","12.99798840"
154434,2.78,"52.33993562","12.99798060"
154435,2.73,"52.33994174","12.99797289"
154436,2.71,"52.33994789","12.99796498"
154437,2.66,"52.33995399","12.99795711"
154438,2.62,"52.33996001","12.99794929"
154439,2.58,"52.33996600","12.99794129"
154440,2.55,"52.33997202","12.99793324"
154441,2.53,"52.33997793","12.99792529"
154442,2.48,"52.33998383","12.99791753"
154446,2.36,"52.34000890","12.99788632"
154447,2.32,"52.34001542","12.99787886"
154448,2.31,"52.34002196","12.99787145"
154449,2.24,"52.34002858","12.99786420"
154450,2.22,"52.34003524","12.99785701"
154451,2.18,"52.34004190","12.99784968"
154452,2.14,"52.34004869","12.99784274"
154453,2.1,"52.34005539","12.99783558"
154454,2.06,"52.34006207","12.99782844"
154455,2.02,"52.34006882","12.99782121"
154456,1.98,"52.34007555","12.99781434"
154457,1.95,"52.34008229","12.99780748"
154458,1.91,"52.34008909","12.99780052"
154459,1.86,"52.34009578","12.99779350"
154500,1.83,"52.34010253","12.99778645"
154501,1.8,"52.34010920","12.99777953"
154502,1.75,"52.34011591","12.99777258"
154503,1.74,"52.34012265","12.99776552"
154504,1.69,"52.34012940","12.99775852"
154505,1.67,"52.34013606","12.99775130"
154506,1.64,"52.34014271","12.99774400"
154507,1.64,"52.34014930","12.99773667"
154508,1.62,"52.34015592","12.99772932"
154509,1.6,"52.34016246","12.99772194"
154510,1.57,"52.34016910","12.99771463"
154511,1.57,"52.34017573","12.99770754"
154512,1.56,"52.34018253","12.99770073"
154513,1.54,"52.34018927","12.99769387"
154514,1.53,"52.34019598","12.99768696"
154515,1.52,"52.34020276","12.99768005"
154516,1.5,"52.34020943","12.99767314"
154517,1.49,"52.34021626","12.99766631"
154518,1.49,"52.34022296","12.99765944"
154519,1.46,"52.34022978","12.99765262"
154520,1.46,"52.34023659","12.99764588"
154521,1.46,"52.34024341","12.99763911"
154522,1.46,"52.34025028","12.99763233"
154523,1.45,"52.34025717","12.99762576"
154524,1.45,"52.34026411","12.99761919"
154525,1.44,"52.34027109","12.99761287"
154526,1.44,"52.34027809","12.99760658"
154527,1.45,"52.34028507","12.99760031"
154528,1.44,"52.34029212","12.99759414"
154529,1.45,"52.34029918","12.99758803"
154530,1.45,"52.34030625","12.99758201"
154531,1.45,"52.34031337","12.99757600"
154532,1.46,"52.34032043","12.99757011"
154533,1.48,"52.34032761","12.99756430"
154534,1.48,"52.34033477","12.99755838"
154535,1.49,"52.34034195","12.99755245"
154536,1.51,"52.34034918","12.99754665"
154537,1.55,"52.34035648","12.99754103"
154538,1.56,"52.34036375","12.99753546"
154539,1.59,"52.34037104","12.99752995"
154540,1.62,"52.34037831","12.99752452"
154541,1.65,"52.34038558","12.99751913"
154542,1.68,"52.34039261","12.99751413"
154543,1.7,"52.34040010","12.99750893"
154544,1.74,"52.34040760","12.99750353"
154545,1.78,"52.34041515","12.99749807"
154546,1.81,"52.34042280","12.99749267"
154547,1.86,"52.34043035","12.99748737"
154548,1.89,"52.34043794","12.99748202"
154549,1.95,"52.34044564","12.99747669"
154550,1.99,"52.34045319","12.99747168"
154551,2.05,"52.34046101","12.99746672"
154552,2.12,"52.34046876","12.99746179"
154553,2.17,"52.34047655","12.99745686"
154554,2.22,"52.34048427","12.99745189"
154555,2.27,"52.34049194","12.99744675"
154556,2.32,"52.34049955","12.99744137"
154557,2.38,"52.34050713","12.99743596"
154558,2.43,"52.34051474","12.99743043"
154559,2.45,"52.34052219","12.99742522"
154600,2.48,"52.34052970","12.99741976"
154601,2.5,"52.34053731","12.99741394"
154602,2.55,"52.34054485","12.99740822"
154603,2.58,"52.34055230","12.99740237"
154604,2.63,"52.34055964","12.99739644"
154605,2.68,"52.34056696","12.99739034"
154606,2.74,"52.34057434","12.99738422"
154607,2.81,"52.34058168","12.99737804"
154608,2.87,"52.34058900","12.99737184"
154609,2.93,"52.34059627","12.99736562"
154610,3,"52.34060352","12.99735920"
154611,3.07,"52.34061085","12.99735279"
154612,3.13,"52.34061815","12.99734645"
154613,3.22,"52.34062554","12.99734014"
154614,3.31,"52.34063275","12.99733356"
154615,3.39,"52.34063996","12.99732701"
154616,3.5,"52.34064715","12.99732033"
154617,3.6,"52.34065432","12.99731367"
154618,3.7,"52.34066145","12.99730685"
154619,3.81,"52.34066865","12.99730017"
154620,3.92,"52.34067587","12.99729361"
154621,4.03,"52.34068307","12.99728709"
154622,4.14,"52.34069021","12.99728046"
154623,4.25,"52.34069732","12.99727355"
154624,4.39,"52.34070446","12.99726685"
154625,4.5,"52.34071147","12.99726003"
154626,4.66,"52.34071862","12.99725308"
154627,4.83,"52.34072568","12.99724620"
154628,5,"52.34073264","12.99723904"
154629,5.17,"52.34073948","12.99723173"
154630,5.35,"52.34074627","12.99722424"
154631,5.54,"52.34075291","12.99721662"
154632,5.73,"52.34075965","12.99720881"
154633,5.93,"52.34076625","12.99720104"
154634,6.18,"52.34077292","12.99719330"
154635,6.31,"52.34077965","12.99718561"
154636,6.37,"52.34078626","12.99717783"
154637,6.43,"52.34079289","12.99716995"
154638,6.5,"52.34079952","12.99716200"
154639,6.58,"52.34080602","12.99715407"
154640,6.65,"52.34081268","12.99714623"
154641,6.72,"52.34081928","12.99713840"
154642,6.77,"52.34082581","12.99713052"
154643,6.81,"52.34083235","12.99712254"
154644,6.86,"52.34083887","12.99711468"
154645,6.89,"52.34084542","12.99710668"
154646,6.93,"52.34085188","12.99709866"
154647,6.93,"52.34085831","12.99709057"
154648,6.98,"52.34086482","12.99708261"
154649,7,"52.34087136","12.99707453"
154650,7.03,"52.34087790","12.99706655"
154651,7.05,"52.34088448","12.99705865"
154652,7.09,"52.34089114","12.99705084"
154653,7.12,"52.34089785","12.99704299"
154654,7.17,"52.34090448","12.99703513"
154655,7.21,"52.34091116","12.99702739"
154656,7.29,"52.34091782","12.99701955"
154657,7.36,"52.34092440","12.99701162"
154658,7.39,"52.34093097","12.99700366"
154659,7.45,"52.34093755","12.99699571"
154700,7.54,"52.34094415","12.99698780"
154701,7.6,"52.34095078","12.99697998"
154702,7.67,"52.34095753","12.99697229"
154703,7.72,"52.34096424","12.99696451"
154704,7.79,"52.34097089","12.99695673"
154705,7.84,"52.34097752","12.99694888"
154706,7.9,"52.34098412","12.99694101"
154707,7.95,"52.34099069","12.99693316"
154708,8.03,"52.34099735","12.99692531"
154709,8.09,"52.34100396","12.99691749"
154710,8.13,"52.34101058","12.99690967"
154711,8.16,"52.34101723","12.99690183"
154712,8.25,"52.34102383","12.99689411"
154713,8.29,"52.34103048","12.99688624"
154714,8.32,"52.34103712","12.99687834"
154715,8.36,"52.34104379","12.99687056"
154716,8.4,"52.34105049","12.99686283"
154717,8.4,"52.34105722","12.99685508"
154718,8.46,"52.34106390","12.99684737"
154719,8.48,"52.34107051","12.99683955"
154720,8.53,"52.34107707","12.99683155"
154721,8.56,"52.34108355","12.99682351"
154722,8.59,"52.34109008","12.99681548"
154723,8.62,"52.34109659","12.99680749"
154724,8.66,"52.34110319","12.99679968"
154725,8.68,"52.34110982","12.99679198"
154726,8.71,"52.34111651","12.99678431"
154727,8.74,"52.34112314","12.99677660"
154728,8.74,"52.34112987","12.99676860"
154729,8.76,"52.34113647","12.99676076"
154730,8.77,"52.34114296","12.99675282"
154731,8.78,"52.34114951","12.99674472"
154732,8.8,"52.34115609","12.99673643"
154733,8.8,"52.34116254","12.99672837"
154734,8.81,"52.34116900","12.99672023"
154735,8.81,"52.34117541","12.99671202"
154736,8.78,"52.34118174","12.99670408"
154737,8.86,"52.34118842","12.99669592"
154738,8.86,"52.34119496","12.99668782"
154739,8.88,"52.34120147","12.99667971"
154740,8.87,"52.34120789","12.99667132"
154741,8.86,"52.34121429","12.99666279"
154742,8.88,"52.34122078","12.99665419"
154743,8.89,"52.34122711","12.99664578"
154744,8.89,"52.34123319","12.99663800"
154745,8.9,"52.34123942","12.99662982"
154746,8.89,"52.34124558","12.99662174"
154747,8.88,"52.34125173","12.99661351"
154748,8.88,"52.34125794","12.99660523"
154749,8.88,"52.34126410","12.99659696"
154750,8.88,"52.34127020","12.99658866"
154751,8.88,"52.34127618","12.99658021"
154752,8.88,"52.34128190","12.99657202"
154753,8.87,"52.34128762","12.99656371"
154754,8.86,"52.34129339","12.99655568"
154755,8.88,"52.34129945","12.99654767"
154756,8.88,"52.34130552","12.99653994"
154757,8.88,"52.34131159","12.99653218"
154758,8.85,"52.34131770","12.99652435"
154759,8.88,"52.34132385","12.99651665"
154800,8.88,"52.34133006","12.99650903"
154801,8.88,"52.34133615","12.99650127"
154802,8.86,"52.34134219","12.99649347"
154803,8.85,"52.34134809","12.99648549"
154804,8.84,"52.34135381","12.99647760"
154805,8.84,"52.34135955","12.99646991"
154806,8.85,"52.34136538","12.99646254"
154807,8.85,"52.34137138","12.99645526"
154808,8.85,"52.34137749","12.99644792"
154809,8.84,"52.34138364","12.99644073"
154810,8.83,"52.34138986","12.99643366"
154811,8.82,"52.34139598","12.99642670"
154812,8.82,"52.34140193","12.99641974"
154813,8.81,"52.34140797","12.99641282"
154814,8.8,"52.34141415","12.99640602"
154815,8.79,"52.34142056","12.99639927"
154816,8.78,"52.34142715","12.99639270"
154817,8.78,"52.34143392","12.99638630"
154818,8.78,"52.34144066","12.99638005"
154819,8.77,"52.34144728","12.99637417"
154820,8.78,"52.34145373","12.99636869"
154821,8.78,"52.34146018","12.99636357"
154822,8.78,"52.34146672","12.99635856"
154823,8.78,"52.34147352","12.99635371"
154824,8.77,"52.34148058","12.99634923"
154825,8.77,"52.34148773","12.99634496"
154826,8.77,"52.34149490","12.99634076"
154827,8.77,"52.34150206","12.99633648"
154828,8.76,"52.34150920","12.99633228"
154829,8.78,"52.34151629","12.99632822"
154830,8.78,"52.34152344","12.99632400"
154831,8.77,"52.34153052","12.99631987"
154832,8.78,"52.34153760","12.99631606"
154833,8.8,"52.34154503","12.99631262"
154834,8.81,"52.34155241","12.99630941"
154835,8.82,"52.34155989","12.99630635"
154836,8.84,"52.34156729","12.99630337"
154837,8.85,"52.34157457","12.99630026"
154838,8.86,"52.34158188","12.99629678"
154839,8.87,"52.34158920","12.99629310"
154840,8.89,"52.34159652","12.99628959"
154841,8.9,"52.34160401","12.99628641"
154842,8.93,"52.34161135","12.99628343"
154843,8.91,"52.34161856","12.99628012"
154844,8.89,"52.34162583","12.99627644"
154845,8.87,"52.34163300","12.99627279"
154846,8.85,"52.34164023","12.99626907"
154847,8.85,"52.34164775","12.99626572"
154848,8.82,"52.34165517","12.99626252"
154849,8.82,"52.34166245","12.99625917"
154850,8.81,"52.34166936","12.99625567"
154851,8.8,"52.34167615","12.99625210"
154852,8.77,"52.34168287","12.99624873"
154853,8.75,"52.34168964","12.99624532"
154854,8.74,"52.34169681","12.99624195"
154855,8.74,"52.34170383","12.99623881"
154856,8.75,"52.34171059","12.99623605"
154857,8.76,"52.34171747","12.99623344"
154858,8.74,"52.34172436","12.99623057"
154859,8.74,"52.34173115","12.99622746"
154900,8.73,"52.34173774","12.99622392"
154901,8.72,"52.34174408","12.99621992"
154902,8.71,"52.34175035","12.99621551"
154903,8.69,"52.34175676","12.99621102"
154904,8.68,"52.34176327","12.99620682"
154905,8.68,"52.34176998","12.99620296"
154906,8.66,"52.34177685","12.99619921"
154907,8.65,"52.34178377","12.99619535"
154908,8.63,"52.34179064","12.99619132"
154909,8.64,"52.34179736","12.99618697"
154910,8.62,"52.34180364","12.99618277"
154911,8.61,"52.34180994","12.99617878"
154912,8.6,"52.34181642","12.99617510"
154913,8.59,"52.34182314","12.99617182"
154914,8.58,"52.34182998","12.99616869"
154915,8.59,"52.34183683","12.99616550"
154916,8.57,"52.34184370","12.99616230"
154917,8.57,"52.34185059","12.99615880"
154918,8.57,"52.34185751","12.99615514"
154919,8.55,"52.34186455","12.99615151"
154920,8.55,"52.34187172","12.99614833"
154921,8.54,"52.34187908","12.99614564"
154922,8.53,"52.34188653","12.99614273"
154923,8.52,"52.34189398","12.99613954"
154924,8.52,"52.34190139","12.99613645"
154925,8.51,"52.34190881","12.99613335"
154926,8.5,"52.34191611","12.99612995"
154927,8.5,"52.34192302","12.99612648"
154928,8.5,"52.34193001","12.99612237"
154929,8.48,"52.34193670","12.99611828"
154930,8.48,"52.34194347","12.99611437"
154931,8.42,"52.34195059","12.99611072"
154932,8.47,"52.34195771","12.99610786"
154933,8.45,"52.34196479","12.99610500"
154934,8.45,"52.34197192","12.99610164"
154935,8.44,"52.34197888","12.99609820"
154936,8.43,"52.34198568","12.99609432"
154937,8.42,"52.34199238","12.99609002"
154938,8.41,"52.34199915","12.99608545"
154939,8.41,"52.34200614","12.99608114"
154940,8.4,"52.34201338","12.99607737"
154941,8.38,"52.34202051","12.99607369"
154942,8.37,"52.34202765","12.99606978"
154943,8.36,"52.34203466","12.99606567"
154944,8.35,"52.34204153","12.99606100"
154945,8.34,"52.34204824","12.99605603"
154946,8.32,"52.34205508","12.99605088"
154947,8.28,"52.34206204","12.99604603"
154948,8.29,"52.34206929","12.99604169"
154949,8.29,"52.34207640","12.99603715"
154950,8.28,"52.34208339","12.99603217"
154951,8.27,"52.34209019","12.99602707"
154952,8.24,"52.34209686","12.99602193"
154953,8.24,"52.34210366","12.99601696"
154954,8.21,"52.34211082","12.99601222"
154955,8.2,"52.34211786","12.99600778"
154956,8.18,"52.34212469","12.99600350"
154957,8.16,"52.34213150","12.99599920"
154958,8.15,"52.34213834","12.99599481"
154959,8.14,"52.34214530","12.99599040"
155000,8.11,"52.34215244","12.99598622"
155001,8.09,"52.34215955","12.99598234"
155002,8.07,"52.34216657","12.99597856"
155003,8.05,"52.34217350","12.99597476"
155004,8.03,"52.34218047","12.99597108"
155005,8,"52.34218768","12.99596771"
155006,7.97,"52.34219509","12.99596499"
155007,7.95,"52.34220260","12.99596217"
155008,7.94,"52.34221016","12.99595920"
155009,7.91,"52.34221730","12.99595644"
155010,7.89,"52.34222399","12.99595422"
155011,7.84,"52.34223070","12.99595187"
155012,7.82,"52.34223762","12.99594939"
155013,7.81,"52.34224469","12.99594725"
155014,7.8,"52.34225197","12.99594536"
155015,7.79,"52.34225926","12.99594384"
155016,7.76,"52.34226650","12.99594260"
155017,7.75,"52.34227380","12.99594116"
155018,7.7,"52.34228123","12.99593959"
155019,7.69,"52.34228856","12.99593799"
155020,7.66,"52.34229610","12.99593642"
155021,7.65,"52.34230373","12.99593549"
155022,7.63,"52.34231138","12.99593464"
155023,7.6,"52.34231906","12.99593344"
155024,7.59,"52.34232668","12.99593214"
155025,7.56,"52.34233420","12.99593049"
155026,7.54,"52.34234174","12.99592841"
155027,7.52,"52.34234919","12.99592594"
155028,7.5,"52.34235667","12.99592334"
155029,7.47,"52.34236432","12.99592132"
155030,7.46,"52.34237206","12.99591949"
155031,7.44,"52.34237966","12.99591738"
155032,7.41,"52.34238724","12.99591494"
155033,7.4,"52.34239471","12.99591223"
155034,7.36,"52.34240213","12.99590934"
155035,7.34,"52.34240970","12.99590659"
155036,7.31,"52.34241714","12.99590411"
155037,7.29,"52.34242464","12.99590176"
155038,7.26,"52.34243216","12.99589901"
155039,7.25,"52.34243968","12.99589641"
155040,7.23,"52.34244714","12.99589416"
155041,7.2,"52.34245458","12.99589155"
155042,7.18,"52.34246208","12.99588866"
155043,7.15,"52.34246955","12.99588545"
155044,7.13,"52.34247697","12.99588223"
155045,7.13,"52.34248442","12.99587906"
155046,7.08,"52.34249195","12.99587579"
155047,7.06,"52.34249935","12.99587237"
155048,7.05,"52.34250667","12.99586865"
155049,7.03,"52.34251405","12.99586498"
155050,6.98,"52.34252137","12.99586140"
155051,6.96,"52.34252866","12.99585769"
155052,6.93,"52.34253607","12.99585409"
155053,6.91,"52.34254348","12.99585048"
155054,6.89,"52.34255080","12.99584677"
155055,6.87,"52.34255817","12.99584301"
155056,6.83,"52.34256571","12.99583947"
155057,6.81,"52.34257296","12.99583587"
155058,6.78,"52.34258006","12.99583217"
155059,6.75,"52.34258725","12.99582838"
155100,6.74,"52.34259447","12.99582453"
155101,6.71,"52.34260164","12.99582082"
155102,6.7,"52.34260903","12.99581737"
155103,6.67,"52.34261644","12.99581392"
155104,6.65,"52.34262377","12.99581038"
155105,6.62,"52.34263101","12.99580675"
155106,6.6,"52.34263830","12.99580310"
155107,6.56,"52.34264557","12.99579920"
155108,6.54,"52.34265278","12.99579507"
155109,6.51,"52.34266007","12.99579137"
155110,6.48,"52.34266732","12.99578775"
155111,6.45,"52.34267448","12.99578369"
155112,6.4,"52.34268156","12.99577942"
155113,6.38,"52.34268853","12.99577509"
155114,6.35,"52.34269555","12.99577072"
155115,6.33,"52.34270257","12.99576659"
155116,6.3,"52.34270959","12.99576249"
155117,6.26,"52.34271661","12.99575814"
155118,6.24,"52.34272365","12.99575359"
155119,6.2,"52.34273054","12.99574887"
155120,6.18,"52.34273746","12.99574397"
155121,6.14,"52.34274438","12.99573884"
155122,6.1,"52.34275130","12.99573382"
155123,6.09,"52.34275821","12.99572872"
155124,6.04,"52.34276501","12.99572329"
155125,6.02,"52.34277163","12.99571783"
155126,5.97,"52.34277830","12.99571222"
155127,5.94,"52.34278501","12.99570652"
155128,5.93,"52.34279175","12.99570117"
155129,5.9,"52.34279855","12.99569573"
155130,5.87,"52.34280528","12.99569009"
155131,5.85,"52.34281207","12.99568421"
155132,5.81,"52.34281872","12.99567868"
155133,5.79,"52.34282544","12.99567352"
155134,5.75,"52.34283221","12.99566814"
155135,5.72,"52.34283888","12.99566236"
155136,5.68,"52.34284551","12.99565644"
155137,5.67,"52.34285208","12.99565070"
155138,5.63,"52.34285858","12.99564492"
155139,5.61,"52.34286507","12.99563889"
155140,5.58,"52.34287167","12.99563276"
155141,5.56,"52.34287844","12.99562666"
